MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://,,,,,,,,,,,543140016,1nx6-16' Biscayne Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543140016,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Transcend Lineage, 543140016, 1nx6-16 ft, Biscayne, Sq Edge",DECKING 1NX6-16FT BISCAYNE SQEDGE,"Trex Transcend Lineage 543140016 decking, Biscayne","Trex decking, Transcend Lineage, 1nx6-16 ft Dimensions, Biscayne, Sq Edge","Transcend Lineage decking, 1nx6-16 ft, Biscayne, Sq Edge","Transcend Lineage decking, 1nx6-16 ft, Biscayne, Sq Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1nx6-16,ft,Color,Biscayne,,Edge Profile,Sq Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543140020,1nx6-20' Biscayne Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543140020,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Transcend Lineage, 543140020, 1nx6-20 ft, Biscayne, Sq Edge",DECKING 1NX6-20FT BISCAYNE SQEDGE,"Trex Transcend Lineage 543140020 decking, Biscayne","Trex decking, Transcend Lineage, 1nx6-20 ft Dimensions, Biscayne, Sq Edge","Transcend Lineage decking, 1nx6-20 ft, Biscayne, Sq Edge","Transcend Lineage decking, 1nx6-20 ft, Biscayne, Sq Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1nx6-20,ft,Color,Biscayne,,Edge Profile,Sq Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543142016,1nx6-16' Carmel Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543142016,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Transcend Lineage, 543142016, 1nx6-16 ft, Carmel, Sq Edge",DECKING 1NX6-16FT CARMEL SQEDGE,"Trex Transcend Lineage 543142016 decking, Carmel","Trex decking, Transcend Lineage, 1nx6-16 ft Dimensions, Carmel, Sq Edge","Transcend Lineage decking, 1nx6-16 ft, Carmel, Sq Edge","Transcend Lineage decking, 1nx6-16 ft, Carmel, Sq Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1nx6-16,ft,Color,Carmel,,Edge Profile,Sq Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543142020,1nx6-20' Carmel Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543142020,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Transcend Lineage, 543142020, 1nx6-20 ft, Carmel, Sq Edge",DECKING 1NX6-20FT CARMEL SQEDGE,"Trex Transcend Lineage 543142020 decking, Carmel","Trex decking, Transcend Lineage, 1nx6-20 ft Dimensions, Carmel, Sq Edge","Transcend Lineage decking, 1nx6-20 ft, Carmel, Sq Edge","Transcend Lineage decking, 1nx6-20 ft, Carmel, Sq Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1nx6-20,ft,Color,Carmel,,Edge Profile,Sq Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543144016,1nx6-16' Island Mist Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543144016,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Transcend Lineage, 543144016, 1nx6-16 ft, Island Mist, Sq Edge",DECKING 1NX6-16FT ISLANDMIST SQEDGE,"Trex Transcend Lineage 543144016 decking, Island Mist","Trex decking, Transcend Lineage, 1nx6-16 ft Dimensions, Island Mist, Sq Edge","Transcend Lineage decking, 1nx6-16 ft, Island Mist, Sq Edge","Transcend Lineage decking, 1nx6-16 ft, Island Mist, Sq Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1nx6-16,ft,Color,Island Mist,,Edge Profile,Sq Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543144020,1nx6-20' Island Mist Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543144020,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543144020, 1x6-20 ft, Island Mist, Square Edge",DECKING 1X6-20FT ISLANDMIST SQUAREEDGE,"Trex Trex Transcend Lineage 543144020 decking, Island Mist","Trex decking, Trex Transcend Lineage, 1x6-20 ft Dimensions, Island Mist, Square Edge","Trex Transcend Lineage decking, 1x6-20 ft, Island Mist, Square Edge","Trex Transcend Lineage decking, 1x6-20 ft, Island Mist, Square Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-20,ft,Color,Island Mist,,Edge Profile,Square Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543143016,1nx6-16' Jasper Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543143016,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543143016, 1x6-16 ft, Jasper, Square Edge",DECKING 1X6-16FT JASPER SQUAREEDGE,"Trex Trex Transcend Lineage 543143016 decking, Jasper","Trex decking, Trex Transcend Lineage, 1x6-16 ft Dimensions, Jasper, Square Edge","Trex Transcend Lineage decking, 1x6-16 ft, Jasper, Square Edge","Trex Transcend Lineage decking, 1x6-16 ft, Jasper, Square Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-16,ft,Color,Jasper,,Edge Profile,Square Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543143020,1nx6-20' Jasper Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543143020,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543143020, 1x6-20 ft, Jasper, Square Edge",DECKING 1X6-20FT JASPER SQUAREEDGE,"Trex Trex Transcend Lineage 543143020 decking, Jasper","Trex decking, Trex Transcend Lineage, 1x6-20 ft Dimensions, Jasper, Square Edge","Trex Transcend Lineage decking, 1x6-20 ft, Jasper, Square Edge","Trex Transcend Lineage decking, 1x6-20 ft, Jasper, Square Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-20,ft,Color,Jasper,,Edge Profile,Square Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543141016,1nx6-16' Rainier Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543141016,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543141016, 1x6-16 ft, Rainier, Square Edge",DECKING 1X6-16FT RAINIER SQUAREEDGE,"Trex Trex Transcend Lineage 543141016 decking, Rainier","Trex decking, Trex Transcend Lineage, 1x6-16 ft Dimensions, Rainier, Square Edge","Trex Transcend Lineage decking, 1x6-16 ft, Rainier, Square Edge","Trex Transcend Lineage decking, 1x6-16 ft, Rainier, Square Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-16,ft,Color,Rainier,,Edge Profile,Square Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543141020,1nx6-20' Rainier Sq Edge - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543141020,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543141020, 1x6-20 ft, Rainier, Square Edge",DECKING 1X6-20FT RAINIER SQUAREEDGE,"Trex Trex Transcend Lineage 543141020 decking, Rainier","Trex decking, Trex Transcend Lineage, 1x6-20 ft Dimensions, Rainier, Square Edge","Trex Transcend Lineage decking, 1x6-20 ft, Rainier, Square Edge","Trex Transcend Lineage decking, 1x6-20 ft, Rainier, Square Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-20,ft,Color,Rainier,,Edge Profile,Square Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543140412,1nx6-12' Biscayne Grooved - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543140412,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543140412, 1x6-12 ft, Biscayne, Grooved",DECKING 1X6-12FT BISCAYNE GROOVED,"Trex Trex Transcend Lineage 543140412 decking, Biscayne","Trex decking, Trex Transcend Lineage, 1x6-12 ft Dimensions, Biscayne, Grooved","Trex Transcend Lineage decking, 1x6-12 ft, Biscayne, Grooved","Trex Transcend Lineage decking, 1x6-12 ft, Biscayne, Grooved",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-12,ft,Color,Biscayne,,Edge Profile,Grooved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543140416,1nx6-16' Biscayne Grooved - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543140416,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543140416, 1x6-16 ft, Biscayne, Grooved",DECKING 1X6-16FT BISCAYNE GROOVED,"Trex Trex Transcend Lineage 543140416 decking, Biscayne","Trex decking, Trex Transcend Lineage, 1x6-16 ft Dimensions, Biscayne, Grooved","Trex Transcend Lineage decking, 1x6-16 ft, Biscayne, Grooved","Trex Transcend Lineage decking, 1x6-16 ft, Biscayne, Grooved",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-16,ft,Color,Biscayne,,Edge Profile,Grooved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,543140420,1nx6-20' Biscayne Grooved - Trex Transcend Lineage Decking,TREX,,,U S Lumber (3073),Trex,Trex,Trex,543140420,,Building Materials>Decking & Fencing>Composite Decking,"Trex, decking, Trex Transcend Lineage, 543140420, 1x6-20 ft, Biscayne, Grooved",DECKING 1X6-20FT BISCAYNE GROOVED,"Trex Trex Transcend Lineage 543140420 decking, Biscayne","Trex decking, Trex Transcend Lineage, 1x6-20 ft Dimensions, Biscayne, Grooved","Trex Transcend Lineage decking, 1x6-20 ft, Biscayne, Grooved","Trex Transcend Lineage decking, 1x6-20 ft, Biscayne, Grooved",,,,,,,,,,,,,,,,,,,,,,,,,,,Dimensions,1x6-20,ft,Color,Biscayne,,Edge Profile,Grooved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,1513719,1nx6-12' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,Trex,Trex,1513719,,Building Materials>Lumber & Composites>Decking,"Boise Cascade Building Materials Trex, decking, Enhance Naturals, 1513719",DECKING 1X6-12'FT HONEYGROVE GROOVED,Trex Enhance Naturals 1513719 decking,"Trex decking, Enhance Naturals, 1x6-12' ft dimensions, Honey Grove, Grooved","Enhance Naturals decking, 1x6-12' ft, Honey Grove, Grooved","Enhance Naturals decking, 1x6-12' ft, Honey Grove, Grooved",,,,,,,,,,,,,,,,,,,,,,,,,,,dimensions,1x6-12',ft,color,Honey Grove,,edge type,Grooved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,1513720,1nx6-16' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,Trex,Trex,1513720,,Building Materials>Lumber & Composites>Decking,"Boise Cascade Building Materials Trex, decking, Enhance Naturals, 1513720",DECKING 1X6-16'FT HONEYGROVE GROOVED,Trex Enhance Naturals 1513720 decking,"Trex decking, Enhance Naturals, 1x6-16' ft dimensions, Honey Grove, Grooved","Enhance Naturals decking, 1x6-16' ft, Honey Grove, Grooved","Enhance Naturals decking, 1x6-16' ft, Honey Grove, Grooved",,,,,,,,,,,,,,,,,,,,,,,,,,,dimensions,1x6-16',ft,color,Honey Grove,,edge type,Grooved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,1513721,1nx6-20' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,Trex,Trex,1513721,,Building Materials>Lumber & Composites>Decking,"Boise Cascade Building Materials Trex, decking, Enhance Naturals, 1513721",DECKING 1X6-20'FT HONEYGROVE GROOVED,Trex Enhance Naturals 1513721 decking,"Trex decking, Enhance Naturals, 1x6-20' ft dimensions, Honey Grove, Grooved","Enhance Naturals decking, 1x6-20' ft, Honey Grove, Grooved","Enhance Naturals decking, 1x6-20' ft, Honey Grove, Grooved",,,,,,,,,,,,,,,,,,,,,,,,,,,dimensions,1x6-20',ft,color,Honey Grove,,edge type,Grooved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,1513724,1nx6-16' Tide Pool Sq Edge - Trex Enhance Basics Decking,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,Trex,Trex,1513724,,Building Materials>Lumber & Composites>Decking,"Boise Cascade Building Materials Trex, decking, Enhance Basics, 1513724",DECKING 1X6-16'FT TIDEPOOL SQEDGE,Trex Enhance Basics 1513724 decking,"Trex decking, Enhance Basics, 1x6-16' ft dimensions, Tide Pool, Sq Edge","Enhance Basics decking, 1x6-16' ft, Tide Pool, Sq Edge","Enhance Basics decking, 1x6-16' ft, Tide Pool, Sq Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,dimensions,1x6-16',ft,color,Tide Pool,,edge type,Sq Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,1513725,1nx6-20' Tide Pool Sq Edge - Trex Enhance Basics Decking,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,Trex,Trex,1513725,,Building Materials>Lumber & Composites>Decking,"Boise Cascade Building Materials Trex, decking, Enhance Basics, 1513725",DECKING 1X6-20'FT TIDEPOOL SQEDGE,Trex Enhance Basics 1513725 decking,"Trex decking, Enhance Basics, 1x6-20' ft dimensions, Tide Pool, Sq Edge","Enhance Basics decking, 1x6-20' ft, Tide Pool, Sq Edge","Enhance Basics decking, 1x6-20' ft, Tide Pool, Sq Edge",,,,,,,,,,,,,,,,,,,,,,,,,,,dimensions,1x6-20',ft,color,Tide Pool,,edge type,Sq Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30103610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
